match_name,team,minute,pressure_index
Argentina_vs_Austria,Argentina,1,0.0
Argentina_vs_Austria,Argentina,2,1.0
Argentina_vs_Austria,Argentina,3,1.0
Argentina_vs_Austria,Argentina,4,9.592
Argentina_vs_Austria,Argentina,5,9.592
Argentina_vs_Austria,Argentina,6,9.592
Argentina_vs_Austria,Argentina,7,14.427
Argentina_vs_Austria,Argentina,8,14.427
Argentina_vs_Austria,Argentina,9,17.076
Argentina_vs_Austria,Argentina,10,18.872
Argentina_vs_Austria,Argentina,11,19.872
Argentina_vs_Austria,Argentina,12,14.037
Argentina_vs_Austria,Argentina,13,14.037
Argentina_vs_Austria,Argentina,14,2.796
Argentina_vs_Austria,Argentina,15,1.0
Argentina_vs_Austria,Argentina,16,0.0
Argentina_vs_Austria,Argentina,17,0.0
Argentina_vs_Austria,Argentina,18,1.796
Argentina_vs_Austria,Argentina,19,1.796
Argentina_vs_Austria,Argentina,20,1.796
Argentina_vs_Austria,Argentina,21,1.796
Argentina_vs_Austria,Argentina,22,1.796
Argentina_vs_Austria,Argentina,23,0.0
Argentina_vs_Austria,Argentina,24,0.0
Argentina_vs_Austria,Argentina,25,0.0
Argentina_vs_Austria,Argentina,26,0.0
Argentina_vs_Austria,Argentina,27,0.0
Argentina_vs_Austria,Argentina,28,0.0
Argentina_vs_Austria,Argentina,29,0.0
Argentina_vs_Austria,Argentina,30,0.0
Argentina_vs_Austria,Argentina,31,0.0
Argentina_vs_Austria,Argentina,32,1.0
Argentina_vs_Austria,Argentina,33,1.0
Argentina_vs_Austria,Argentina,34,1.0
Argentina_vs_Austria,Argentina,35,2.0
Argentina_vs_Austria,Argentina,36,2.0
Argentina_vs_Austria,Argentina,37,1.0
Argentina_vs_Austria,Argentina,38,11.0
Argentina_vs_Austria,Argentina,39,11.0
Argentina_vs_Austria,Argentina,40,10.0
Argentina_vs_Austria,Argentina,41,10.0
Argentina_vs_Austria,Argentina,42,10.0
Argentina_vs_Austria,Argentina,43,0.0
Argentina_vs_Austria,Argentina,44,1.0
Argentina_vs_Austria,Argentina,45,1.0
Argentina_vs_Austria,Argentina,46,1.0
Argentina_vs_Austria,Argentina,47,2.0
Argentina_vs_Austria,Argentina,48,3.796
Argentina_vs_Austria,Argentina,49,2.796
Argentina_vs_Austria,Argentina,50,3.796
Argentina_vs_Austria,Argentina,51,3.796
Argentina_vs_Austria,Argentina,52,2.796
Argentina_vs_Austria,Argentina,53,2.0
Argentina_vs_Austria,Argentina,54,3.0
Argentina_vs_Austria,Argentina,55,2.0
Argentina_vs_Austria,Argentina,56,2.0
Argentina_vs_Austria,Argentina,57,3.796
Argentina_vs_Austria,Argentina,58,2.796
Argentina_vs_Austria,Argentina,59,1.796
Argentina_vs_Austria,Argentina,60,1.796
Argentina_vs_Austria,Argentina,61,6.278
Argentina_vs_Austria,Argentina,62,4.482
Argentina_vs_Austria,Argentina,63,4.482
Argentina_vs_Austria,Argentina,64,4.482
Argentina_vs_Austria,Argentina,65,8.912
Argentina_vs_Austria,Argentina,66,4.43
Argentina_vs_Austria,Argentina,67,4.43
Argentina_vs_Austria,Argentina,68,4.43
Argentina_vs_Austria,Argentina,69,4.43
Argentina_vs_Austria,Argentina,70,0.0
Argentina_vs_Austria,Argentina,71,0.0
Argentina_vs_Austria,Argentina,72,0.0
Argentina_vs_Austria,Argentina,73,6.349
Argentina_vs_Austria,Argentina,74,6.349
Argentina_vs_Austria,Argentina,75,8.145
Argentina_vs_Austria,Argentina,76,12.941
Argentina_vs_Austria,Argentina,77,12.941
Argentina_vs_Austria,Argentina,78,6.592
Argentina_vs_Austria,Argentina,79,6.592
Argentina_vs_Austria,Argentina,80,4.796
Argentina_vs_Austria,Argentina,81,0.0
Argentina_vs_Austria,Argentina,82,0.0
Argentina_vs_Austria,Argentina,83,0.0
Argentina_vs_Austria,Argentina,84,0.0
Argentina_vs_Austria,Argentina,85,0.0
Argentina_vs_Austria,Argentina,86,8.964
Argentina_vs_Austria,Argentina,87,8.964
Argentina_vs_Austria,Argentina,88,10.76
Argentina_vs_Austria,Argentina,89,11.76
Argentina_vs_Austria,Argentina,90,11.76
Argentina_vs_Austria,Argentina,91,4.587
Argentina_vs_Austria,Argentina,92,10.214
Argentina_vs_Austria,Argentina,93,10.418
Argentina_vs_Austria,Argentina,94,16.141
Argentina_vs_Austria,Argentina,95,30.623
Argentina_vs_Austria,Argentina,96,28.832
Argentina_vs_Austria,Argentina,97,24.817
Argentina_vs_Austria,Argentina,98,26.901
Argentina_vs_Austria,Argentina,99,20.178
Argentina_vs_Austria,Argentina,100,5.696
Argentina_vs_Austria,Argentina,101,5.696
Argentina_vs_Austria,Argentina,102,4.084
Argentina_vs_Austria,Argentina,103,0.0
Argentina_vs_Austria,Argentina,104,0.0
Argentina_vs_Austria,Argentina,105,0.0
Argentina_vs_Austria,Argentina,106,0.0
Argentina_vs_Austria,Argentina,107,0.0
Argentina_vs_Austria,Argentina,108,0.0
Argentina_vs_Austria,Argentina,109,0.0
Argentina_vs_Austria,Argentina,110,0.0
Argentina_vs_Austria,Argentina,111,0.0
Argentina_vs_Austria,Argentina,112,0.0
Argentina_vs_Austria,Argentina,113,0.0
Argentina_vs_Austria,Argentina,114,0.0
Argentina_vs_Austria,Argentina,115,0.0
Argentina_vs_Austria,Argentina,116,0.0
Argentina_vs_Austria,Argentina,117,0.0
Argentina_vs_Austria,Argentina,118,0.0
Argentina_vs_Austria,Argentina,119,0.0
Argentina_vs_Austria,Argentina,120,0.0
Argentina_vs_Austria,Austria,1,0.0
Argentina_vs_Austria,Austria,2,0.0
Argentina_vs_Austria,Austria,3,0.0
Argentina_vs_Austria,Austria,4,8.592
Argentina_vs_Austria,Austria,5,8.592
Argentina_vs_Austria,Austria,6,8.592
Argentina_vs_Austria,Austria,7,8.592
Argentina_vs_Austria,Austria,8,8.592
Argentina_vs_Austria,Austria,9,0.0
Argentina_vs_Austria,Austria,10,1.0
Argentina_vs_Austria,Austria,11,2.612
Argentina_vs_Austria,Austria,12,2.612
Argentina_vs_Austria,Austria,13,2.612
Argentina_vs_Austria,Austria,14,4.403
Argentina_vs_Austria,Austria,15,3.403
Argentina_vs_Austria,Austria,16,3.791
Argentina_vs_Austria,Austria,17,3.791
Argentina_vs_Austria,Austria,18,3.791
Argentina_vs_Austria,Austria,19,2.0
Argentina_vs_Austria,Austria,20,2.0
Argentina_vs_Austria,Austria,21,1.796
Argentina_vs_Austria,Austria,22,1.796
Argentina_vs_Austria,Austria,23,12.575
Argentina_vs_Austria,Austria,24,12.575
Argentina_vs_Austria,Austria,25,12.575
Argentina_vs_Austria,Austria,26,10.779
Argentina_vs_Austria,Austria,27,10.779
Argentina_vs_Austria,Austria,28,0.0
Argentina_vs_Austria,Austria,29,2.0
Argentina_vs_Austria,Austria,30,2.0
Argentina_vs_Austria,Austria,31,2.0
Argentina_vs_Austria,Austria,32,2.0
Argentina_vs_Austria,Austria,33,2.0
Argentina_vs_Austria,Austria,34,0.0
Argentina_vs_Austria,Austria,35,1.612
Argentina_vs_Austria,Austria,36,1.612
Argentina_vs_Austria,Austria,37,1.612
Argentina_vs_Austria,Austria,38,1.612
Argentina_vs_Austria,Austria,39,1.612
Argentina_vs_Austria,Austria,40,3.0
Argentina_vs_Austria,Austria,41,3.0
Argentina_vs_Austria,Austria,42,3.0
Argentina_vs_Austria,Austria,43,4.0
Argentina_vs_Austria,Austria,44,4.0
Argentina_vs_Austria,Austria,45,2.612
Argentina_vs_Austria,Austria,46,7.042
Argentina_vs_Austria,Austria,47,8.833
Argentina_vs_Austria,Austria,48,7.833
Argentina_vs_Austria,Austria,49,7.833
Argentina_vs_Austria,Austria,50,6.221
Argentina_vs_Austria,Austria,51,1.791
Argentina_vs_Austria,Austria,52,0.0
Argentina_vs_Austria,Austria,53,1.796
Argentina_vs_Austria,Austria,54,3.408
Argentina_vs_Austria,Austria,55,10.41
Argentina_vs_Austria,Austria,56,10.41
Argentina_vs_Austria,Austria,57,11.41
Argentina_vs_Austria,Austria,58,9.614
Argentina_vs_Austria,Austria,59,8.002
Argentina_vs_Austria,Austria,60,1.0
Argentina_vs_Austria,Austria,61,1.0
Argentina_vs_Austria,Austria,62,0.0
Argentina_vs_Austria,Austria,63,0.0
Argentina_vs_Austria,Austria,64,0.0
Argentina_vs_Austria,Austria,65,0.0
Argentina_vs_Austria,Austria,66,0.0
Argentina_vs_Austria,Austria,67,3.888
Argentina_vs_Austria,Austria,68,3.888
Argentina_vs_Austria,Austria,69,3.888
Argentina_vs_Austria,Austria,70,3.888
Argentina_vs_Austria,Austria,71,3.888
Argentina_vs_Austria,Austria,72,0.0
Argentina_vs_Austria,Austria,73,0.0
Argentina_vs_Austria,Austria,74,0.0
Argentina_vs_Austria,Austria,75,1.0
Argentina_vs_Austria,Austria,76,5.0
Argentina_vs_Austria,Austria,77,5.0
Argentina_vs_Austria,Austria,78,5.0
Argentina_vs_Austria,Austria,79,5.0
Argentina_vs_Austria,Austria,80,4.0
Argentina_vs_Austria,Austria,81,2.0
Argentina_vs_Austria,Austria,82,2.0
Argentina_vs_Austria,Austria,83,2.0
Argentina_vs_Austria,Austria,84,2.0
Argentina_vs_Austria,Austria,85,2.0
Argentina_vs_Austria,Austria,86,0.0
Argentina_vs_Austria,Austria,87,0.0
Argentina_vs_Austria,Austria,88,0.0
Argentina_vs_Austria,Austria,89,1.791
Argentina_vs_Austria,Austria,90,1.791
Argentina_vs_Austria,Austria,91,1.791
Argentina_vs_Austria,Austria,92,3.403
Argentina_vs_Austria,Austria,93,7.752
Argentina_vs_Austria,Austria,94,5.961
Argentina_vs_Austria,Austria,95,5.961
Argentina_vs_Austria,Austria,96,5.961
Argentina_vs_Austria,Austria,97,5.349
Argentina_vs_Austria,Austria,98,1.0
Argentina_vs_Austria,Austria,99,1.0
Argentina_vs_Austria,Austria,100,1.0
Argentina_vs_Austria,Austria,101,1.0
Argentina_vs_Austria,Austria,102,0.0
Argentina_vs_Austria,Austria,103,0.0
Argentina_vs_Austria,Austria,104,0.0
Argentina_vs_Austria,Austria,105,0.0
Argentina_vs_Austria,Austria,106,0.0
Argentina_vs_Austria,Austria,107,0.0
Argentina_vs_Austria,Austria,108,0.0
Argentina_vs_Austria,Austria,109,0.0
Argentina_vs_Austria,Austria,110,0.0
Argentina_vs_Austria,Austria,111,0.0
Argentina_vs_Austria,Austria,112,0.0
Argentina_vs_Austria,Austria,113,0.0
Argentina_vs_Austria,Austria,114,0.0
Argentina_vs_Austria,Austria,115,0.0
Argentina_vs_Austria,Austria,116,0.0
Argentina_vs_Austria,Austria,117,0.0
Argentina_vs_Austria,Austria,118,0.0
Argentina_vs_Austria,Austria,119,0.0
Argentina_vs_Austria,Austria,120,0.0
Argentina_vs_Austria,neutral,1,0.0
Argentina_vs_Austria,neutral,2,0.0
Argentina_vs_Austria,neutral,3,0.0
Argentina_vs_Austria,neutral,4,0.0
Argentina_vs_Austria,neutral,5,0.0
Argentina_vs_Austria,neutral,6,0.0
Argentina_vs_Austria,neutral,7,0.0
Argentina_vs_Austria,neutral,8,0.0
Argentina_vs_Austria,neutral,9,0.0
Argentina_vs_Austria,neutral,10,0.0
Argentina_vs_Austria,neutral,11,0.0
Argentina_vs_Austria,neutral,12,0.0
Argentina_vs_Austria,neutral,13,0.0
Argentina_vs_Austria,neutral,14,0.0
Argentina_vs_Austria,neutral,15,0.0
Argentina_vs_Austria,neutral,16,0.0
Argentina_vs_Austria,neutral,17,0.0
Argentina_vs_Austria,neutral,18,0.0
Argentina_vs_Austria,neutral,19,0.0
Argentina_vs_Austria,neutral,20,0.0
Argentina_vs_Austria,neutral,21,0.0
Argentina_vs_Austria,neutral,22,0.0
Argentina_vs_Austria,neutral,23,0.0
Argentina_vs_Austria,neutral,24,0.0
Argentina_vs_Austria,neutral,25,0.0
Argentina_vs_Austria,neutral,26,0.0
Argentina_vs_Austria,neutral,27,0.0
Argentina_vs_Austria,neutral,28,0.0
Argentina_vs_Austria,neutral,29,0.0
Argentina_vs_Austria,neutral,30,0.0
Argentina_vs_Austria,neutral,31,0.0
Argentina_vs_Austria,neutral,32,0.0
Argentina_vs_Austria,neutral,33,0.0
Argentina_vs_Austria,neutral,34,0.0
Argentina_vs_Austria,neutral,35,0.0
Argentina_vs_Austria,neutral,36,0.0
Argentina_vs_Austria,neutral,37,0.0
Argentina_vs_Austria,neutral,38,0.0
Argentina_vs_Austria,neutral,39,0.0
Argentina_vs_Austria,neutral,40,0.0
Argentina_vs_Austria,neutral,41,0.0
Argentina_vs_Austria,neutral,42,0.0
Argentina_vs_Austria,neutral,43,0.0
Argentina_vs_Austria,neutral,44,0.0
Argentina_vs_Austria,neutral,45,0.0
Argentina_vs_Austria,neutral,46,0.0
Argentina_vs_Austria,neutral,47,0.0
Argentina_vs_Austria,neutral,48,0.0
Argentina_vs_Austria,neutral,49,0.0
Argentina_vs_Austria,neutral,50,0.0
Argentina_vs_Austria,neutral,51,0.0
Argentina_vs_Austria,neutral,52,0.0
Argentina_vs_Austria,neutral,53,0.0
Argentina_vs_Austria,neutral,54,0.0
Argentina_vs_Austria,neutral,55,0.0
Argentina_vs_Austria,neutral,56,0.0
Argentina_vs_Austria,neutral,57,0.0
Argentina_vs_Austria,neutral,58,0.0
Argentina_vs_Austria,neutral,59,0.0
Argentina_vs_Austria,neutral,60,0.0
Argentina_vs_Austria,neutral,61,0.0
Argentina_vs_Austria,neutral,62,0.0
Argentina_vs_Austria,neutral,63,0.0
Argentina_vs_Austria,neutral,64,0.0
Argentina_vs_Austria,neutral,65,0.0
Argentina_vs_Austria,neutral,66,0.0
Argentina_vs_Austria,neutral,67,0.0
Argentina_vs_Austria,neutral,68,0.0
Argentina_vs_Austria,neutral,69,0.0
Argentina_vs_Austria,neutral,70,0.0
Argentina_vs_Austria,neutral,71,0.0
Argentina_vs_Austria,neutral,72,0.0
Argentina_vs_Austria,neutral,73,0.0
Argentina_vs_Austria,neutral,74,0.0
Argentina_vs_Austria,neutral,75,0.0
Argentina_vs_Austria,neutral,76,0.0
Argentina_vs_Austria,neutral,77,0.0
Argentina_vs_Austria,neutral,78,0.0
Argentina_vs_Austria,neutral,79,0.0
Argentina_vs_Austria,neutral,80,0.0
Argentina_vs_Austria,neutral,81,0.0
Argentina_vs_Austria,neutral,82,0.0
Argentina_vs_Austria,neutral,83,0.0
Argentina_vs_Austria,neutral,84,0.0
Argentina_vs_Austria,neutral,85,0.0
Argentina_vs_Austria,neutral,86,0.0
Argentina_vs_Austria,neutral,87,0.0
Argentina_vs_Austria,neutral,88,0.0
Argentina_vs_Austria,neutral,89,0.0
Argentina_vs_Austria,neutral,90,0.0
Argentina_vs_Austria,neutral,91,0.0
Argentina_vs_Austria,neutral,92,0.0
Argentina_vs_Austria,neutral,93,0.0
Argentina_vs_Austria,neutral,94,0.0
Argentina_vs_Austria,neutral,95,0.0
Argentina_vs_Austria,neutral,96,0.0
Argentina_vs_Austria,neutral,97,0.0
Argentina_vs_Austria,neutral,98,0.0
Argentina_vs_Austria,neutral,99,0.0
Argentina_vs_Austria,neutral,100,0.0
Argentina_vs_Austria,neutral,101,0.0
Argentina_vs_Austria,neutral,102,0.0
Argentina_vs_Austria,neutral,103,0.0
Argentina_vs_Austria,neutral,104,0.0
Argentina_vs_Austria,neutral,105,0.0
Argentina_vs_Austria,neutral,106,0.0
Argentina_vs_Austria,neutral,107,0.0
Argentina_vs_Austria,neutral,108,0.0
Argentina_vs_Austria,neutral,109,0.0
Argentina_vs_Austria,neutral,110,0.0
Argentina_vs_Austria,neutral,111,0.0
Argentina_vs_Austria,neutral,112,0.0
Argentina_vs_Austria,neutral,113,0.0
Argentina_vs_Austria,neutral,114,0.0
Argentina_vs_Austria,neutral,115,0.0
Argentina_vs_Austria,neutral,116,0.0
Argentina_vs_Austria,neutral,117,0.0
Argentina_vs_Austria,neutral,118,0.0
Argentina_vs_Austria,neutral,119,0.0
Argentina_vs_Austria,neutral,120,0.0
Brazil_vs_Japan_R32,Brazil,1,1.796
Brazil_vs_Japan_R32,Brazil,2,6.278
Brazil_vs_Japan_R32,Brazil,3,6.278
Brazil_vs_Japan_R32,Brazil,4,6.278
Brazil_vs_Japan_R32,Brazil,5,6.278
Brazil_vs_Japan_R32,Brazil,6,4.482
Brazil_vs_Japan_R32,Brazil,7,1.612
Brazil_vs_Japan_R32,Brazil,8,1.612
Brazil_vs_Japan_R32,Brazil,9,1.612
Brazil_vs_Japan_R32,Brazil,10,6.094
Brazil_vs_Japan_R32,Brazil,11,6.094
Brazil_vs_Japan_R32,Brazil,12,6.278
Brazil_vs_Japan_R32,Brazil,13,6.278
Brazil_vs_Japan_R32,Brazil,14,22.684
Brazil_vs_Japan_R32,Brazil,15,18.202
Brazil_vs_Japan_R32,Brazil,16,18.202
Brazil_vs_Japan_R32,Brazil,17,16.406
Brazil_vs_Japan_R32,Brazil,18,16.406
Brazil_vs_Japan_R32,Brazil,19,0.0
Brazil_vs_Japan_R32,Brazil,20,0.0
Brazil_vs_Japan_R32,Brazil,21,0.0
Brazil_vs_Japan_R32,Brazil,22,0.0
Brazil_vs_Japan_R32,Brazil,23,0.0
Brazil_vs_Japan_R32,Brazil,24,0.0
Brazil_vs_Japan_R32,Brazil,25,0.0
Brazil_vs_Japan_R32,Brazil,26,0.0
Brazil_vs_Japan_R32,Brazil,27,0.0
Brazil_vs_Japan_R32,Brazil,28,0.0
Brazil_vs_Japan_R32,Brazil,29,0.0
Brazil_vs_Japan_R32,Brazil,30,0.0
Brazil_vs_Japan_R32,Brazil,31,0.0
Brazil_vs_Japan_R32,Brazil,32,1.791
Brazil_vs_Japan_R32,Brazil,33,2.791
Brazil_vs_Japan_R32,Brazil,34,9.514
Brazil_vs_Japan_R32,Brazil,35,13.996
Brazil_vs_Japan_R32,Brazil,36,13.996
Brazil_vs_Japan_R32,Brazil,37,12.205
Brazil_vs_Japan_R32,Brazil,38,17.928
Brazil_vs_Japan_R32,Brazil,39,11.205
Brazil_vs_Japan_R32,Brazil,40,6.723
Brazil_vs_Japan_R32,Brazil,41,6.723
Brazil_vs_Japan_R32,Brazil,42,6.723
Brazil_vs_Japan_R32,Brazil,43,0.0
Brazil_vs_Japan_R32,Brazil,44,0.0
Brazil_vs_Japan_R32,Brazil,45,1.796
Brazil_vs_Japan_R32,Brazil,46,6.278
Brazil_vs_Japan_R32,Brazil,47,6.278
Brazil_vs_Japan_R32,Brazil,48,11.905
Brazil_vs_Japan_R32,Brazil,49,12.905
Brazil_vs_Japan_R32,Brazil,50,11.109
Brazil_vs_Japan_R32,Brazil,51,6.627
Brazil_vs_Japan_R32,Brazil,52,13.629
Brazil_vs_Japan_R32,Brazil,53,12.432
Brazil_vs_Japan_R32,Brazil,54,15.914
Brazil_vs_Japan_R32,Brazil,55,15.914
Brazil_vs_Japan_R32,Brazil,56,28.628
Brazil_vs_Japan_R32,Brazil,57,21.626
Brazil_vs_Japan_R32,Brazil,58,27.807
Brazil_vs_Japan_R32,Brazil,59,23.325
Brazil_vs_Japan_R32,Brazil,60,23.325
Brazil_vs_Japan_R32,Brazil,61,10.611
Brazil_vs_Japan_R32,Brazil,62,10.611
Brazil_vs_Japan_R32,Brazil,63,0.0
Brazil_vs_Japan_R32,Brazil,64,0.0
Brazil_vs_Japan_R32,Brazil,65,0.0
Brazil_vs_Japan_R32,Brazil,66,0.0
Brazil_vs_Japan_R32,Brazil,67,0.0
Brazil_vs_Japan_R32,Brazil,68,0.0
Brazil_vs_Japan_R32,Brazil,69,0.0
Brazil_vs_Japan_R32,Brazil,70,0.0
Brazil_vs_Japan_R32,Brazil,71,0.0
Brazil_vs_Japan_R32,Brazil,72,1.0
Brazil_vs_Japan_R32,Brazil,73,1.0
Brazil_vs_Japan_R32,Brazil,74,5.482
Brazil_vs_Japan_R32,Brazil,75,5.482
Brazil_vs_Japan_R32,Brazil,76,5.482
Brazil_vs_Japan_R32,Brazil,77,8.831
Brazil_vs_Japan_R32,Brazil,78,8.831
Brazil_vs_Japan_R32,Brazil,79,4.349
Brazil_vs_Japan_R32,Brazil,80,4.349
Brazil_vs_Japan_R32,Brazil,81,4.349
Brazil_vs_Japan_R32,Brazil,82,0.0
Brazil_vs_Japan_R32,Brazil,83,0.0
Brazil_vs_Japan_R32,Brazil,84,1.791
Brazil_vs_Japan_R32,Brazil,85,3.791
Brazil_vs_Japan_R32,Brazil,86,3.791
Brazil_vs_Japan_R32,Brazil,87,3.791
Brazil_vs_Japan_R32,Brazil,88,5.582
Brazil_vs_Japan_R32,Brazil,89,10.273
Brazil_vs_Japan_R32,Brazil,90,10.064
Brazil_vs_Japan_R32,Brazil,91,10.064
Brazil_vs_Japan_R32,Brazil,92,10.064
Brazil_vs_Japan_R32,Brazil,93,10.273
Brazil_vs_Japan_R32,Brazil,94,7.679
Brazil_vs_Japan_R32,Brazil,95,15.888
Brazil_vs_Japan_R32,Brazil,96,15.888
Brazil_vs_Japan_R32,Brazil,97,15.888
Brazil_vs_Japan_R32,Brazil,98,13.888
Brazil_vs_Japan_R32,Brazil,99,11.796
Brazil_vs_Japan_R32,Brazil,100,3.592
Brazil_vs_Japan_R32,Brazil,101,3.592
Brazil_vs_Japan_R32,Brazil,102,3.592
Brazil_vs_Japan_R32,Brazil,103,3.592
Brazil_vs_Japan_R32,Brazil,104,1.796
Brazil_vs_Japan_R32,Brazil,105,0.0
Brazil_vs_Japan_R32,Brazil,106,0.0
Brazil_vs_Japan_R32,Brazil,107,0.0
Brazil_vs_Japan_R32,Brazil,108,0.0
Brazil_vs_Japan_R32,Brazil,109,0.0
Brazil_vs_Japan_R32,Brazil,110,0.0
Brazil_vs_Japan_R32,Brazil,111,0.0
Brazil_vs_Japan_R32,Brazil,112,0.0
Brazil_vs_Japan_R32,Brazil,113,0.0
Brazil_vs_Japan_R32,Brazil,114,0.0
Brazil_vs_Japan_R32,Brazil,115,0.0
Brazil_vs_Japan_R32,Brazil,116,0.0
Brazil_vs_Japan_R32,Brazil,117,0.0
Brazil_vs_Japan_R32,Brazil,118,0.0
Brazil_vs_Japan_R32,Brazil,119,0.0
Brazil_vs_Japan_R32,Brazil,120,0.0
Brazil_vs_Japan_R32,Japan,1,1.0
Brazil_vs_Japan_R32,Japan,2,1.0
Brazil_vs_Japan_R32,Japan,3,1.0
Brazil_vs_Japan_R32,Japan,4,1.0
Brazil_vs_Japan_R32,Japan,5,1.0
Brazil_vs_Japan_R32,Japan,6,0.0
Brazil_vs_Japan_R32,Japan,7,0.0
Brazil_vs_Japan_R32,Japan,8,0.0
Brazil_vs_Japan_R32,Japan,9,0.0
Brazil_vs_Japan_R32,Japan,10,0.0
Brazil_vs_Japan_R32,Japan,11,0.0
Brazil_vs_Japan_R32,Japan,12,5.627
Brazil_vs_Japan_R32,Japan,13,5.627
Brazil_vs_Japan_R32,Japan,14,7.239
Brazil_vs_Japan_R32,Japan,15,7.239
Brazil_vs_Japan_R32,Japan,16,13.721
Brazil_vs_Japan_R32,Japan,17,8.094
Brazil_vs_Japan_R32,Japan,18,8.094
Brazil_vs_Japan_R32,Japan,19,6.482
Brazil_vs_Japan_R32,Japan,20,6.482
Brazil_vs_Japan_R32,Japan,21,0.0
Brazil_vs_Japan_R32,Japan,22,0.0
Brazil_vs_Japan_R32,Japan,23,0.0
Brazil_vs_Japan_R32,Japan,24,0.0
Brazil_vs_Japan_R32,Japan,25,0.0
Brazil_vs_Japan_R32,Japan,26,0.0
Brazil_vs_Japan_R32,Japan,27,5.888
Brazil_vs_Japan_R32,Japan,28,5.888
Brazil_vs_Japan_R32,Japan,29,15.888
Brazil_vs_Japan_R32,Japan,30,15.888
Brazil_vs_Japan_R32,Japan,31,15.888
Brazil_vs_Japan_R32,Japan,32,11.0
Brazil_vs_Japan_R32,Japan,33,11.0
Brazil_vs_Japan_R32,Japan,34,1.0
Brazil_vs_Japan_R32,Japan,35,1.0
Brazil_vs_Japan_R32,Japan,36,1.0
Brazil_vs_Japan_R32,Japan,37,0.0
Brazil_vs_Japan_R32,Japan,38,0.0
Brazil_vs_Japan_R32,Japan,39,0.0
Brazil_vs_Japan_R32,Japan,40,0.0
Brazil_vs_Japan_R32,Japan,41,0.0
Brazil_vs_Japan_R32,Japan,42,0.0
Brazil_vs_Japan_R32,Japan,43,0.0
Brazil_vs_Japan_R32,Japan,44,0.0
Brazil_vs_Japan_R32,Japan,45,10.109
Brazil_vs_Japan_R32,Japan,46,10.109
Brazil_vs_Japan_R32,Japan,47,12.109
Brazil_vs_Japan_R32,Japan,48,13.905
Brazil_vs_Japan_R32,Japan,49,15.701
Brazil_vs_Japan_R32,Japan,50,5.592
Brazil_vs_Japan_R32,Japan,51,5.592
Brazil_vs_Japan_R32,Japan,52,3.592
Brazil_vs_Japan_R32,Japan,53,1.796
Brazil_vs_Japan_R32,Japan,54,0.0
Brazil_vs_Japan_R32,Japan,55,0.0
Brazil_vs_Japan_R32,Japan,56,0.0
Brazil_vs_Japan_R32,Japan,57,0.0
Brazil_vs_Japan_R32,Japan,58,0.0
Brazil_vs_Japan_R32,Japan,59,0.0
Brazil_vs_Japan_R32,Japan,60,2.0
Brazil_vs_Japan_R32,Japan,61,2.0
Brazil_vs_Japan_R32,Japan,62,2.0
Brazil_vs_Japan_R32,Japan,63,2.0
Brazil_vs_Japan_R32,Japan,64,8.723
Brazil_vs_Japan_R32,Japan,65,6.723
Brazil_vs_Japan_R32,Japan,66,6.723
Brazil_vs_Japan_R32,Japan,67,6.723
Brazil_vs_Japan_R32,Japan,68,6.723
Brazil_vs_Japan_R32,Japan,69,0.0
Brazil_vs_Japan_R32,Japan,70,0.0
Brazil_vs_Japan_R32,Japan,71,0.0
Brazil_vs_Japan_R32,Japan,72,1.796
Brazil_vs_Japan_R32,Japan,73,1.796
Brazil_vs_Japan_R32,Japan,74,1.796
Brazil_vs_Japan_R32,Japan,75,1.796
Brazil_vs_Japan_R32,Japan,76,1.796
Brazil_vs_Japan_R32,Japan,77,0.0
Brazil_vs_Japan_R32,Japan,78,0.0
Brazil_vs_Japan_R32,Japan,79,0.0
Brazil_vs_Japan_R32,Japan,80,0.0
Brazil_vs_Japan_R32,Japan,81,0.0
Brazil_vs_Japan_R32,Japan,82,0.0
Brazil_vs_Japan_R32,Japan,83,0.0
Brazil_vs_Japan_R32,Japan,84,4.627
Brazil_vs_Japan_R32,Japan,85,4.627
Brazil_vs_Japan_R32,Japan,86,4.627
Brazil_vs_Japan_R32,Japan,87,4.627
Brazil_vs_Japan_R32,Japan,88,5.627
Brazil_vs_Japan_R32,Japan,89,1.0
Brazil_vs_Japan_R32,Japan,90,2.0
Brazil_vs_Japan_R32,Japan,91,2.0
Brazil_vs_Japan_R32,Japan,92,2.0
Brazil_vs_Japan_R32,Japan,93,1.0
Brazil_vs_Japan_R32,Japan,94,1.0
Brazil_vs_Japan_R32,Japan,95,0.0
Brazil_vs_Japan_R32,Japan,96,0.0
Brazil_vs_Japan_R32,Japan,97,0.0
Brazil_vs_Japan_R32,Japan,98,0.0
Brazil_vs_Japan_R32,Japan,99,1.0
Brazil_vs_Japan_R32,Japan,100,2.0
Brazil_vs_Japan_R32,Japan,101,2.0
Brazil_vs_Japan_R32,Japan,102,2.0
Brazil_vs_Japan_R32,Japan,103,2.0
Brazil_vs_Japan_R32,Japan,104,1.0
Brazil_vs_Japan_R32,Japan,105,0.0
Brazil_vs_Japan_R32,Japan,106,0.0
Brazil_vs_Japan_R32,Japan,107,0.0
Brazil_vs_Japan_R32,Japan,108,0.0
Brazil_vs_Japan_R32,Japan,109,0.0
Brazil_vs_Japan_R32,Japan,110,0.0
Brazil_vs_Japan_R32,Japan,111,0.0
Brazil_vs_Japan_R32,Japan,112,0.0
Brazil_vs_Japan_R32,Japan,113,0.0
